id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
11756,4TX7,small_airport,Oliver Airport,33.419498443603516,-99.86560059,1500,NA,US,US-TX,Knox City,no,4TX7,,4TX7,,,
11757,4TX8,small_airport,Addington Field,33.24869918823242,-97.22389984,705,NA,US,US-TX,Krum,no,4TX8,,4TX8,,,
11758,4TX9,heliport,Medical Center Hospital Heliport,29.507999420166016,-98.57920074,1000,NA,US,US-TX,San Antonio,no,4TX9,,4TX9,,,
11759,4U4,small_airport,Hebbelman Airport,48.51390075683594,-109.0619965,2576,NA,US,US-MT,Chinook,no,4U4,,4U4,,,
11760,4U7,small_airport,West Fork Lodge Airport,45.860599517822266,-114.2200012,4247,NA,US,US-MT,Conner,no,4U7,,4U7,,,
11761,4U8,small_airport,Morrison Flight Park Ultralightport,39.022201538100006,-87.1875,520,NA,US,US-IN,Linton,no,,,0IN6,,http://en.wikipedia.org/wiki/Morrison_Flight_Park,4U8
11762,4V6,small_airport,Hay Springs Municipal Airport,42.68220138549805,-102.7009964,3831,NA,US,US-NE,Hay Springs,no,4V6,,4V6,,,
11763,4V8,small_airport,Mount Snow Airport,42.927101135253906,-72.86569977,1953,NA,US,US-VT,West Dover,no,4V8,,4V8,,,
11764,4VA0,small_airport,Wood Farm Airport,37.63650131225586,-78.73000336,350,NA,US,US-VA,Wingina,no,4VA0,,4VA0,,,
11765,4VA1,small_airport,Davis Field,36.686798095703125,-79.66609955,840,NA,US,US-VA,Martinsville,no,4VA1,,4VA1,,,
11766,4VA2,closed,Potomac Hospital Helistop,38.6362,-77.286102,190,NA,US,US-VA,Woodbridge,no,,,,,,4VA2
11767,4VA3,small_airport,Flying W Airport,37.429901123046875,-77.39440155,101,NA,US,US-VA,Richmond,no,4VA3,,4VA3,,,
11768,4VA4,small_airport,Hepner Airport,38.93479919433594,-78.54000092,1150,NA,US,US-VA,Woodstock,no,4VA4,,4VA4,,,
11769,4VA5,small_airport,Starr Airport,37.65959930419922,-78.92220306,640,NA,US,US-VA,Arrington,no,4VA5,,4VA5,,,
11770,4VA6,small_airport,Taylor Airport,37.880699157714844,-75.5059967,48,NA,US,US-VA,Atlantic,no,4VA6,,4VA6,,,
11771,4VA7,heliport,United Coal Heliport,37.29679870605469,-82.12870026,1020,NA,US,US-VA,Grundy,no,4VA7,,4VA7,,,
11772,4VA8,small_airport,Christian's Airport,37.613800048828125,-77.29579926,125,NA,US,US-VA,Richmond,no,4VA8,,4VA8,,,
11773,4VA9,small_airport,Pleasantdale Field,38.569000244140625,-77.92050171,420,NA,US,US-VA,Rixeyville,no,4VA9,,4VA9,,,
45876,4VG2,small_airport,Cool Water Airport,37.858056,-77.547222,250,NA,US,US-VA,Ashland,no,4VG2,,4VG2,,,
11774,4W0,small_airport,Bandera State Airport,47.39540100097656,-121.5360031,1636,NA,US,US-WA,Bandera,no,4W0,,4W0,,http://en.wikipedia.org/wiki/Bandera_State_Airport,
11775,4W4,small_airport,Whitfield Farms Airport,36.28350067138672,-79.0789032,653,NA,US,US-NC,Hurdle Mills,no,4W4,,4W4,,,
11776,4W6,closed,Blaine Municipal Airport,48.990101,-122.732002,75,NA,US,US-WA,Blaine,no,,,,,https://en.wikipedia.org/wiki/Blaine_Municipal_Airport,"BWS, 4W6"
11777,4W7,small_airport,Hurdle Field,36.06679916381836,-79.28309631,680,NA,US,US-NC,Mebane,no,4W7,,4W7,,,
11778,4W8,small_airport,Elma Municipal Airport,46.990501403808594,-123.4300003,35,NA,US,US-WA,Elma,no,4W8,,4W8,,,
11779,4W9,small_airport,Pink Hill Airport,35.05070114135742,-77.73609924,144,NA,US,US-NC,Pink Hill,no,4W9,,4W9,,,
11780,4WA0,small_airport,B & G Farms Airport,46.940299987799996,-119.737999,1120,NA,US,US-WA,Royal City,no,4WA0,,4WA0,,,
11781,4WA1,small_airport,Brown's Cape Horn Airport,45.608299255371094,-122.1969986,920,NA,US,US-WA,Skamania,no,4WA1,,4WA1,,,
11782,4WA2,small_airport,Cricket Field,46.92720031738281,-122.9680023,184,NA,US,US-WA,Little Rock,no,4WA2,,4WA2,,,
11783,4WA3,heliport,St John's Medical Center Heliport,46.13029861450195,-122.9410019,52,NA,US,US-WA,Longview,no,4WA3,,4WA3,,,
11784,4WA4,small_airport,Windsock Airport,48.541500091552734,-122.887001,30,NA,US,US-WA,Lopez,no,4WA4,,4WA4,,,
11785,4WA6,small_airport,Hille-Kimp Airstrip,46.618499755859375,-118.5950012,1500,NA,US,US-WA,Kahlotus,no,4WA6,,4WA6,,,
11786,4WA7,heliport,Mark Reed Hospital Heliport,47.058998107910156,-123.2600021,256,NA,US,US-WA,Mc Cleary,no,4WA7,,4WA7,,,
11787,4WA8,small_airport,Riverside Airport,48.834800720214844,-122.2639999,175,NA,US,US-WA,Deming,no,4WA8,,4WA8,,,
11788,4WA9,small_airport,Port Orchard Airport,47.43230056762695,-122.6679993,370,NA,US,US-WA,Port Orchard,no,4WA9,,4WA9,,,
11789,4WI0,small_airport,Wissota Airport,44.93330001831055,-91.2723999,936,NA,US,US-WI,Chippewa Falls,no,4WI0,,4WI0,,,
11790,4WI1,small_airport,Bancroft East Airport,43.483299255371094,-89.18340302,840,NA,US,US-WI,Rio,no,4WI1,,4WI1,,,
11791,4WI2,small_airport,Island View Airport,45.60609817504883,-89.02149963,1640,NA,US,US-WI,Crandon,no,4WI2,,4WI2,,,
11792,4WI3,closed,Neveln Field,45.325199,-88.137299,900,NA,US,US-WI,Crivitz,no,,,,,,4WI3
11793,4WI4,small_airport,Turner Airport,45.574100494384766,-89.7480011,1500,NA,US,US-WI,Tomahawk,no,4WI4,,4WI4,,,
11794,4WI5,small_airport,Carlson Airport,44.72359848022461,-91.4598999,900,NA,US,US-WI,Eau Claire,no,4WI5,,4WI5,,,
11795,4WI6,small_airport,Feldmann Field,43.80419922,-87.89730072,750,NA,US,US-WI,Sheboygan Falls,no,4WI6,,4WI6,,,
11797,4WI8,small_airport,Carhart Farms Airport,44.051300048828125,-91.376297,737,NA,US,US-WI,Galesville,no,4WI8,,4WI8,,,
11798,4WI9,small_airport,Mar-O-Dae Farm Airport,45.006900787353516,-92.19180298,1164,NA,US,US-WI,Glenwood City,no,4WI9,,4WI9,,,
11799,4WN2,small_airport,Swensen Airport,44.41699981689453,-89.98639679,1010,NA,US,US-WI,Vesper,no,4WN2,,4WN2,,,
11800,4WN3,small_airport,Lakewood Airpark,45.33209991455078,-88.53600311,1300,NA,US,US-WI,Lakewood,no,4WN3,,4WN3,,,
11801,4WN4,small_airport,River Ridge Aero Estates Airport,45.29410171508789,-91.23290253,1050,NA,US,US-WI,Holcombe,no,4WN4,,4WN4,,,
11802,4WN5,small_airport,David Randall Airport,45.457,-92.378306,1155,NA,US,US-WI,Balsam Lake,no,4WN5,,4WN5,,,Romeo Airstrip
11803,4WN6,heliport,Bay Area Medical Center Heliport,45.07279968261719,-87.61820221,608,NA,US,US-WI,Marinette,no,4WN6,,4WN6,,,
11804,4WN7,heliport,County Rescue Services Heliport,44.47119903564453,-87.99430084,640,NA,US,US-WI,Green Bay,no,4WN7,,4WN7,,,
45925,4WN8,heliport,Lynn Louise Heliport,43.005208,-88.470747,616,NA,US,US-WI,Dousman,no,4WN8,,4WN8,,,
45922,4WN9,small_airport,Digger Dougs Airport,42.5975,-88.146389,800,NA,US,US-WI,Salem,no,4WN9,,4WN9,,,
11805,4WV4,small_airport,Heaven's Landing Airstrip,39.176342,-79.068142,1220,NA,US,US-WV,Medley,no,4WV4,,4WV4,,,
45855,4XA2,small_airport,Card Airfield,28.789167,-97.763389,320,NA,US,US-TX,Kenedy,no,4XA2,,4XA2,,,
45856,4XA3,small_airport,Owen Field,32.253611,-99.498611,1971,NA,US,US-TX,Clyde,no,4XA3,,4XA3,,,
45801,4XA4,small_airport,Apache Pass Airport,30.734958,-97.143378,410,NA,US,US-TX,Rockdale,no,4XA4,,4XA4,,,
45799,4XA5,small_airport,4-Shipp Airport,34.03775,-98.496,1004,NA,US,US-TX,Burkburnett,no,4XA5,,4XA5,,,
45833,4XA6,heliport,Medical Center Of Southeast Texas Heliport,29.936561,-93.988878,7,NA,US,US-TX,Port Arthur,no,4XA6,,4XA6,,,
45804,4XA7,heliport,Baylor Health Center At Irving Coppell Heliport,32.912967,-96.952469,527,NA,US,US-TX,Irving,no,4XA7,,4XA7,,,
45851,4XA8,heliport,Winkler County Memorial Hospital Heliport,31.849722,-103.090833,2858,NA,US,US-TX,Kermit,no,4XA8,,4XA8,,,
11806,4XS0,small_airport,Pfeffer & Son Farms Airport,29.92970085144043,-95.9641037,210,NA,US,US-TX,Waller,no,4XS0,,4XS0,,,
11807,4XS1,small_airport,Coyote Field,32.13389969,-96.52059937,430,NA,US,US-TX,Corsicana,no,4XS1,,4XS1,,,
11808,4XS2,small_airport,Teate Field,33.17060089111328,-97.73169708,795,NA,US,US-TX,Paradise,no,4XS2,,4XS2,,,
11809,4XS3,heliport,Columbia Lakes Heliport,29.167999267578125,-95.62129974,30,NA,US,US-TX,West Columbia,no,4XS3,,4XS3,,,
45805,4XS4,heliport,Baylor Medical Center At Carrollton Heliport,33.02865,-96.887,572,NA,US,US-TX,Carrollton,no,4XS4,,4XS4,,,
11810,4XS5,small_airport,Scrappin Valley Airport,31.12190055847168,-93.8030014,350,NA,US,US-TX,Wiergate,no,4XS5,,4XS5,,,
11811,4XS6,small_airport,H Young Ranch Airport,30.39189910888672,-98.66139984,1700,NA,US,US-TX,Willow City,no,4XS6,,4XS6,,,
11813,4XS8,closed,Winn Ranch Airport,29.9669,-98.116997,960,NA,US,US-TX,Wimberley,no,,,,,,4XS8
11814,4XS9,small_airport,Garnett Ranch Airport,30.09600067138672,-98.16280365,1300,NA,US,US-TX,Wimberley,no,4XS9,,4XS9,,,
11815,4Y1,small_airport,Raether Airport,42.56529998779297,-83.85649872,982,NA,US,US-MI,Howell,no,4Y1,,4Y1,,,
11816,4Y8,small_airport,Para Field,43.20220184326172,-82.75409698,800,NA,US,US-MI,Yale,no,4Y8,,4Y8,,,
11817,4Y9,small_airport,Eagles Landing Airport,44.30830002,-85.77230072,1010,NA,US,US-MI,Harrietta,no,4Y9,,4Y9,,,Bunch's Half Acre Airport
11818,4Z2,small_airport,Upper Hannum Creek Airport,65.90489959716797,-163.3289948,1300,NA,US,US-AK,Hannum Creek,no,4Z2,,4Z2,,,
11819,4Z5,small_airport,Horsfeld Airport,62.007198333740234,-141.1809998,3300,NA,US,US-AK,Horsfeld,no,4Z5,,4Z5,,,
11820,4Z7,seaplane_base,Hyder Seaplane Base,55.903324,-130.009975,,NA,US,US-AK,Hyder,yes,,WHD,4Z7,,http://en.wikipedia.org/wiki/Hyder_Seaplane_Base,
11821,4Z9,small_airport,Jakolof Bay Airport,59.45220184326172,-151.5220032,5,NA,US,US-AK,Jakolof Bay,no,4Z9,,4Z9,,,
45275,50AK,small_airport,Robin'S Landing,61.380461,-150.11625,95,NA,US,US-AK,Point Mackenzie,no,50AK,,50AK,,,
323174,50AL,heliport,Perdido Beach VFD Heliport,30.346911,-87.505752,14,NA,US,US-AL,Perdido Beach,no,50AL,,50AL,,,
11822,50AR,heliport,Yell County Hospital Heliport,35.054500579833984,-93.38770294,340,NA,US,US-AR,Danville,no,50AR,,50AR,,,
11823,50AZ,small_airport,Rocky Ridge Airport,36.05970001220703,-110.5879974,5946,NA,US,US-AZ,Rocky Ridge,no,50AZ,,50AZ,,,
11824,50CA,heliport,St Mary Medical Center Heliport,33.780949,-118.186094,174,NA,US,US-CA,Long Beach,no,50CA,,50CA,,,
11825,50CL,heliport,L A Co Sheriff Lakewood Heliport,33.85079956,-118.1330032,58,NA,US,US-CA,Lakewood,no,50CL,,50CL,,,
11826,50CO,heliport,William T Browder Heliport,40.65829849243164,-104.9509964,5200,NA,US,US-CO,Fort Collins,no,50CO,,50CO,,,
11827,50FD,small_airport,Cattle Creek Ranch Airport,30.518199920654297,-85.19879913,120,NA,US,US-FL,Altha,no,50FD,,50FD,,,
11828,50FL,small_airport,Odom's Flying Service Airport,30.853300094604492,-87.23940277,245,NA,US,US-FL,Jay,no,50FL,,50FL,,,
11829,50G,small_airport,Howard Nixon Memorial Airport,43.18339920043945,-84.13330078,644,NA,US,US-MI,Chesaning,no,50G,,50G,,,
11830,50GA,small_airport,Mallory Field,30.95079994,-83.23419952,202,NA,US,US-GA,Valdosta,no,50GA,,50GA,,,
11831,50II,small_airport,Way West Airport,39.77370071411133,-86.75640106,890,NA,US,US-IN,Bainbridge,no,50II,,50II,,,
11832,50IL,small_airport,Midland Airport,42.48889923095703,-88.17430115,750,NA,US,US-IL,Antioch,no,50IL,,50IL,,,
11833,50IN,closed,Austin Air Ads Airport,39.2181,-87.368102,575,NA,US,US-IN,Farmersburg,no,,,,,,50IN
11834,50IS,heliport,Memorial Heliport,42.294498443603516,-89.63790131,870,NA,US,US-IL,Freeport,no,50IS,,50IS,,,
11835,50K,small_airport,Pawnee City Municipal Airport,40.11610031,-96.19450378,1260,NA,US,US-NE,Pawnee City,no,50K,,50K,,,
11836,50KS,small_airport,Grandpa's Farm Airport,37.66559982299805,-98.61979675,1820,NA,US,US-KS,Pratt,no,50KS,,50KS,,,
11837,50KY,small_airport,Zanzibar Farm Airport,38.129798889160156,-84.3302002,915,NA,US,US-KY,Paris,no,50KY,,50KY,,,
11838,50LA,heliport,LA State Police Troop C Heliport,29.68630028,-90.78340149,10,NA,US,US-LA,Thibodaux,no,50LA,,50LA,,,
45434,50LS,heliport,Livingston Parish Air Support Heliport,30.478264,-90.793722,32,NA,US,US-LA,Satsuma,no,50LS,,50LS,,,
11839,50M,small_airport,Puckett Gliderport,35.68939971923828,-86.61499786,780,NA,US,US-TN,Eagleville,no,50M,,50M,,,
325920,50MD,heliport,Queen Anne ER Heliport,38.967522,-76.18278,26,NA,US,US-MD,Grasonville,no,50MD,,50MD,,,
11840,50MI,seaplane_base,Burgess Lake Seaplane Base,43.15729904174805,-85.29419708,799,NA,US,US-MI,Greenville,no,50MI,,50MI,,,
11841,50MN,small_airport,Zimmerman Airport,45.79359817504883,-96.30010223,1045,NA,US,US-MN,Herman,no,50MN,,50MN,,,
11842,50MO,heliport,Ozarks Medical Center Heliport,36.738399505615234,-91.87380219,1006,NA,US,US-MO,West Plains,no,50MO,,50MO,,,
322448,50MS,heliport,Merit Health Wesley Heliport,31.32741,-89.365555,222,NA,US,US-MS,Hattiesburg,no,50MS,,50MS,,,
11843,50NC,small_airport,Ervin Airfield,35.54499816894531,-80.66860199,905,NA,US,US-NC,Kannapolis,no,50NC,,50NC,,,
11844,50NE,small_airport,Elge Field,40.939998626708984,-98.07810211,1800,NA,US,US-NE,Aurora,no,50NE,,50NE,,,
11845,50NJ,heliport,Express Marine Heliport,39.952301025390625,-75.08409882,15,NA,US,US-NJ,Camden,no,50NJ,,50NJ,,,
11846,50NM,small_airport,Ghost Ranch Strip,36.30279922,-106.487999,6440,NA,US,US-NM,Abiquiu,no,50NM,,50NM,,,50E
11847,50NY,small_airport,Old Fort Farm Airport,42.81449890136719,-77.57330322,1050,NA,US,US-NY,Hemlock,no,50NY,,50NY,,,
45734,50OG,heliport,Teufel'S Heliport,45.531417,-123.084528,185,NA,US,US-OR,Forest Grove,no,50OG,,50OG,,,
11848,50OH,small_airport,Culver Field,41.66310119628906,-83.41549683,620,NA,US,US-OH,Oregon,no,50OH,,50OH,,,
11849,50OI,closed,Beckman Field,39.742569,-83.038201,760,NA,US,US-OH,Ashville,no,,,,,,50OI
11850,50OK,heliport,Southwest Medical Center of Oklahoma Heliport,35.42279815673828,-97.52110291,1260,NA,US,US-OK,Oklahoma City,no,50OK,,50OK,,,
11851,50OR,small_airport,Goering Ranches / Crocheta Airport Estates,44.097301,-120.946998,3450,NA,US,US-OR,Alfalfa,no,50OR,,50OR,,,
11852,50PA,small_airport,Pegasus Air Park,40.93339920043945,-75.34960175,620,NA,US,US-PA,Stroudsburg,no,50PA,,50PA,,,
11853,50PN,heliport,Delmont Personal Use Heliport,40.39120101928711,-79.57119751,1210,NA,US,US-PA,Delmont,no,50PN,,50PN,,,
11854,50S,small_airport,Parma Airport,43.77880096435547,-116.9380035,2228,NA,US,US-ID,Parma,no,50S,,50S,,,
322684,50SC,heliport,Oconee Nuclear Station Helipad,34.8001917,-82.897211,796,NA,US,US-SC,Seneca,no,50SC,,50SC,,,
11855,50TA,small_airport,Moltz Airport,29.687700271606445,-97.99610138,600,NA,US,US-TX,Geronimo,no,50TA,,50TA,,,
11856,50TE,closed,Keller Ranch Airport,30.230499,-98.475304,1550,NA,US,US-TX,Johnson City,no,,,,,,"50T, 50TE"
45960,50TN,small_airport,Paris Landing Airpark,36.352339,-88.350492,400,NA,US,US-TN,Paris,no,50TN,,50TN,,,
11857,50TS,heliport,Tj-Cj Private Heliport,29.460800170898438,-98.33059692,630,NA,US,US-TX,San Antonio,no,50TS,,50TS,,,
11858,50TX,small_airport,Kennedy Ranch Airport,30.13759994506836,-98.52539825,1598,NA,US,US-TX,Blanco,no,50TX,,50TX,,,
11859,50VA,heliport,L G Hospital Heliport,37.41740036010742,-79.17250061,700,NA,US,US-VA,Lynchburg,no,50VA,,50VA,,,
11860,50WA,small_airport,Hartley Airport,46.61980056762695,-122.9649963,400,NA,US,US-WA,Chehalis,no,50WA,,50WA,,,
11861,50WI,closed,Earl's Air Park,44.113899,-88.527101,775,NA,US,US-WI,Neenah,no,,,,,,50WI
45965,50WY,heliport,Mc Murry Heliport,42.826667,-106.254167,5255,NA,US,US-WY,Casper,no,50WY,,50WY,,,
11862,50XS,small_airport,Hughes Ranch Airport,29.04330062866211,-100.5849991,905,NA,US,US-TX,Quemado,no,50XS,,50XS,,,
45276,51AK,small_airport,Birch Creek Landing,62.242289,-150.065814,400,NA,US,US-AK,Talkeetna,no,51AK,,51AK,,,
45297,51AZ,heliport,Yavapai Regional Medical Center East Heliport,34.59,-112.331389,5100,NA,US,US-AZ,Prescott Valley,no,51AZ,,51AZ,,,
11863,51CA,small_airport,Kelly Airport,34.42359924316406,-116.6169968,2806,NA,US,US-CA,Lucerne Valley,no,51CA,,51CA,,,
11864,51CL,small_airport,Vetters Sky Ranch Airport,38.230499267578125,-121.2220001,80,NA,US,US-CA,Galt,no,51CL,,51CL,,,
11865,51CO,small_airport,Flying W No.2 Airport,38.88560104370117,-107.8040009,7105,NA,US,US-CO,Hotchkiss,no,51CO,,51CO,,,
11866,51FD,small_airport,Tex Merritt Private Airstrip,28.667800903320312,-81.91809845,95,NA,US,US-FL,Leesburg,no,51FD,,51FD,,,
11867,51FL,small_airport,Chiefland Sky Ranch Airport,29.39489937,-82.86979675,35,NA,US,US-FL,Chiefland,no,51FL,,51FL,,,
11868,51G,small_airport,Cagney Airport,43.14310073852539,-83.79579926,722,NA,US,US-MI,Clio,no,51G,,51G,,,
11869,51GA,small_airport,Smith Field,33.50809860229492,-84.60050201,920,NA,US,US-GA,Tyrone,no,51GA,,51GA,,,
11870,51IL,small_airport,Marvin D Bradd Airport,40.27170181274414,-88.49449921,797,NA,US,US-IL,Mansfield,no,51IL,,51IL,,,
11871,51IN,small_airport,Dahnke Airport,40.492801666259766,-86.9056015,670,NA,US,US-IN,West Lafayette,no,51IN,,51IN,,,
11872,51IS,small_airport,Curry Airport,39.65919876098633,-90.70010376,620,NA,US,US-IL,Griggsville,no,51IS,,51IS,,,
11873,51K,small_airport,Cedar Air Park,38.931400299072266,-94.88500214,1020,NA,US,US-KS,Olathe,no,51K,,51K,,,
11874,51KS,small_airport,Barnard Airport,38.637001037597656,-97.21360016,1420,NA,US,US-KS,Elmo,no,51KS,,51KS,,,
11875,51KY,heliport,Appalachian Regional Hospital Heliport,37.11320114135742,-82.81240082,1220,NA,US,US-KY,Whitesburg,no,51KY,,51KY,,,
11876,51LA,small_airport,R T Leblanc Airport,30.14349937438965,-91.15319824,15,NA,US,US-LA,White Castle,no,51LA,,51LA,,,
45443,51LS,small_airport,Red Oak Landing,30.438053,-92.116653,55,NA,US,US-LA,Sunset,no,51LS,,51LS,,,
11877,51M,small_airport,Oscoda County Airport,44.680599212646484,-84.125,1050,NA,US,US-MI,Mio,no,51M,,51M,,,
11878,51MI,seaplane_base,Cass Lake-Cove Island Seaplane Base,42.61610031,-83.35600281,990,NA,US,US-MI,Pontiac,no,51MI,,51MI,,,
45482,51MN,heliport,Barry Heliport,46.450953,-95.848272,1330,NA,US,US-MN,Dent,no,51MN,,51MN,,,
11879,51MO,closed,Georger Farms Airport,37.121700286865234,-89.84760284,335,NA,US,US-MO,Advance,no,51MO,,51MO,,,
11880,51NC,small_airport,Phillip R Bunn Airport,35.8619001,-78.348602,355,NA,US,US-NC,Zebulon,no,51NC,,51NC,,,Field of Dreams
11881,51NE,closed,Bil Lo Airport,41.470798,-96.021103,997,NA,US,US-NE,Fort Calhoun,no,,,,,,51NE
11882,51NJ,heliport,Germania Heliport,39.50104395,-74.6084547,65,NA,US,US-NJ,Cologne,no,51NJ,,51NJ,,,
299727,51NK,heliport,The Moriches Bay Heliport,40.79923022,-72.7628991,5,NA,US,US-NY,East Moriches,no,51NK,,51NK,,,
11883,51NY,closed,Maxon Field,43.179501,-78.039704,615,NA,US,US-NY,Holley,no,,,,,,51NY
11884,51OH,small_airport,Agner Airport,41.07030106,-84.08630371,740,NA,US,US-OH,Ottawa,no,51OH,,51OH,,,
11885,51OI,small_airport,Clay's Rv Airport,40.855098724365234,-81.59899902,1035,NA,US,US-OH,Canal Fulton,no,51OI,,51OI,,,
11886,51OK,small_airport,Eagle Creek Airport,35.793611,-96.029722,740,NA,US,US-OK,Beggs,no,51OK,,51OK,,,
11887,51OR,heliport,Pge Heliport,44.99959945678711,-122.9769974,182,NA,US,US-OR,Salem,no,51OR,,51OR,,,
11888,51PA,small_airport,Lamberson Airport,39.883399963378906,-77.08300018,540,NA,US,US-PA,New Oxford,no,51PA,,51PA,,,
11889,51PN,heliport,Helistop Ridc Industrial Park Heliport,40.49919891357422,-79.86530304,986,NA,US,US-PA,Blawnox,no,51PN,,51PN,,,
11890,51SC,small_airport,Moccasin Creek Airport,33.14220047,-80.95559692,142,NA,US,US-SC,Ehrhardt,no,51SC,,51SC,,,
11891,51TA,heliport,Harris Methodist Southwest Helistop,32.64540100097656,-97.41470337,744,NA,US,US-TX,Fort Worth,no,51TA,,51TA,,,
11892,51TE,small_airport,Barstool Ranch Airport,32.470192,-97.787119,546,NA,US,US-TX,Waxahachie,no,51TE,,51TE,,,
11893,51TN,small_airport,Glendale Field,35.53310012817383,-86.97689819,750,NA,US,US-TN,Columbia,no,51TN,,51TN,,,
11894,51TS,heliport,Wilson N Jones Regional Medical Center Heliport,33.637199,-96.624298,770,NA,US,US-TX,Sherman,no,51TS,,51TS,,,Wilson N Jones Memorial Hospital
11895,51TX,small_airport,N D Ranch Airport,32.53960037231445,-95.66829681,540,NA,US,US-TX,Van,no,51TX,,51TX,,,
11896,51VA,small_airport,Skyview Airport,38.71620178222656,-77.6339035,340,NA,US,US-VA,Manassas,no,51VA,,51VA,,,
11897,51WA,small_airport,Evergreen Sky Ranch Airport,47.26819992,-122.0680008,580,NA,US,US-WA,Black Diamond,no,51WA,,51WA,,,
11898,51WI,small_airport,Gallinger Airport,44.062801361083984,-88.55729675,800,NA,US,US-WI,Oshkosh,no,51WI,,51WI,,,
45909,51WT,small_airport,Whiterik Field,48.010417,-118.362028,1895,NA,US,US-WA,Fruitland,no,51WT,,51WT,,,
11899,51XS,heliport,Evergreen Helicopters Heliport,29.693300247192383,-93.96679688,10,NA,US,US-TX,Sabine Pass,no,51XS,,51XS,,,
11900,51Z,small_airport,Minto Al Wright Airport,65.14369965,-149.3699951,460,NA,US,US-AK,Minto,no,51Z,,51Z,,http://en.wikipedia.org/wiki/Minto_Airport,
11901,52AK,closed,Basquo Airport,60.505798,-151.246003,63,NA,US,US-AK,Kenai,no,,,,,,52AK
11902,52AR,small_airport,Ira's Airstrip,35.279235,-92.240943,590,NA,US,US-AR,Greenbrier,no,52AR,,52AR,,,
11903,52AZ,small_airport,X-1 Ranch Upper Headquarters Airport,35.38330078,-113.3010025,5585,NA,US,US-AZ,Seligman,no,52AZ,,52AZ,,,
11904,52B,seaplane_base,Greenville Seaplane Base,45.46120071411133,-69.59780121,1028,NA,US,US-ME,Greenville,no,52B,,52B,,,
11905,52CA,closed,Lake Mathews Airport,33.8531,-117.424004,1385,NA,US,US-CA,Riverside,no,,,,,,52CA
11906,52CL,small_airport,Adelanto Airport,34.53749847,-117.4609985,3075,NA,US,US-CA,Adelanto,no,52CL,,52CL,http://www.adelantoairport.com/index.html,,2L9
11907,52CN,small_airport,Ponderosa Sky Ranch Airport,40.34429931640625,-121.7750015,3454,NA,US,US-CA,Paynes Creek,no,52CN,,52CN,,,
11908,52CO,small_airport,Mountain View Ranch Airport,39.10969924926758,-104.6539993,7500,NA,US,US-CO,Monument,no,52CO,,52CO,,,
45343,52FA,small_airport,Bent Willies Airport,27.939611,-81.432028,73,NA,US,US-FL,Lake Wales,no,52FA,,52FA,,,
11909,52FD,heliport,Pullum Pad Heliport,30.40239906311035,-86.86660004,20,NA,US,US-FL,Navarre,no,52FD,,52FD,,,
11910,52FL,small_airport,Lake Clinch Airpark,27.75029945373535,-81.55950165,140,NA,US,US-FL,Frostproof,no,52FL,,52FL,,,
11911,52GA,heliport,Rabbit Hole Heliport,33.53810119628906,-84.47440338,900,NA,US,US-GA,Atlanta,no,52GA,,52GA,,,
11912,52I,small_airport,Gross Airport,43.846900939941406,-84.01139832,615,NA,US,US-MI,Pinconning,no,52I,,52I,,,
11913,52II,heliport,Marshall County Heliport,41.33890151977539,-86.26329803,824,NA,US,US-IN,Plymouth,no,52II,,52II,,,
11914,52IL,small_airport,Hasselbring Airport,40.410301208496094,-88.06490326,800,NA,US,US-IL,Paxton,no,52IL,,52IL,,,
11915,52IN,small_airport,Higginbotham Field,39.341400146484375,-87.53140259,452,NA,US,US-IN,Prairieton,no,52IN,,52IN,,,
11916,52IS,heliport,Dresden Power Station Heliport,41.38690185546875,-88.26580048,509,NA,US,US-IL,Minooka,no,52IS,,52IS,,,
11917,52K,small_airport,Charles E Grutzmacher Municipal Airport,39.49890137,-96.17169952,1183,NA,US,US-KS,Onaga,no,52K,,52K,,,
11918,52KS,small_airport,Bland Airport,38.902801513671875,-95.13220215,935,NA,US,US-KS,Eudora,no,52KS,,52KS,,,
11919,52KY,small_airport,Air Castle Airport,38.118099212646484,-84.30239868,900,NA,US,US-KY,Paris,no,52KY,,52KY,,,
11920,52LA,heliport,One Shell Square Emergency Heliport,29.950199127197266,-90.07089996,700,NA,US,US-LA,New Orleans,no,52LA,,52LA,,,
11921,52MN,small_airport,Anderson Field,48.643001556396484,-96.80729675,800,NA,US,US-MN,Kennedy,no,52MN,,52MN,,,
11922,52MO,small_airport,Pleasant View Ultralightport,37.96229934692383,-90.14430237,700,NA,US,US-MO,Zell,no,52MO,,52MO,,,
11923,52NC,small_airport,Epley Airport,34.844600677490234,-77.26670074,43,NA,US,US-NC,Jacksonville,no,52NC,,52NC,,,
11924,52ND,small_airport,Richtsmeier Airport,47.18939971923828,-97.28949738,1047,NA,US,US-ND,Hunter,no,52ND,,52ND,,,
11925,52NE,small_airport,Svitak Airport,42.04499816894531,-103.9660034,4183,NA,US,US-NE,Morrill,no,52NE,,52NE,,,
11926,52NJ,heliport,Exxon Research & Engineering Co. Heliport,40.63869857788086,-74.86820221,381,NA,US,US-NJ,Annandale,no,52NJ,,52NJ,,,
